sen,pos_neg,sen2,senti_score,pred
"[('임산부', 'NNG'), ('이', 'VCP'), ('ㄴ데', 'EC'), ('보', 'VV'), ('ㄹ', 'ETM'), ('턱', 'NNG'), ('쪽', 'NNB'), ('알', 'VV'), ('ㄹ', 'ETM'), ('러', 'NNP'), ('지성', 'NNG'), ('가려움', 'NNP'), ('이', 'JKS'), ('종종', 'MAG'), ('있', 'VV'), ('어', 'EC'), ('고민', 'NNG'), ('하', 'XSV'), ('다가', 'EC'), ('가려움', 'NNP'), ('개선', 'NNP'), ('크림', 'NNP'), ('이', 'VCP'), ('라도', 'EC'), ('하', 'VV'), ('아서', 'EC'), ('쓰', 'VV'), ('어', 'EC'), ('보', 'VX'), ('았', 'EP'), ('는데', 'EC'), ('순하', 'VA'), ('고', 'EC'), ('촉촉', 'XR'), ('하', 'XSA'), ('아서', 'EC'), ('우선', 'MAG'), ('첫', 'MM'), ('사용감', 'NNG'), ('은', 'JX'), ('아주', 'MAG'), ('만족', 'NNG'), ('스럽', 'XSA'), ('어요', 'EC')]",1.0,"['임산부', '보', '턱', '알', '러', '지성', '가려움', '종종', '있', '고민', '가려움', '개선', '크림', '하', '쓰', '순하', '촉촉', '우선', '사용감', '아주', '만족']",5,1
"[('수분크림', 'NNG'), ('다음', 'NNG'), ('단계', 'NNG'), ('에', 'JKB'), ('바르', 'VA'), ('면', 'EC'), ('촉촉', 'XR'), ('하', 'XSA'), ('고', 'EC'), ('보습력', 'NNG'), ('이', 'JKS'), ('좋아서', 'NNP'), ('무난', 'XR'), ('하', 'XSA'), ('게', 'EC'), ('계속', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('ㅂ니다', 'EC')]",1.0,"['수분크림', '다음', '단계', '바르', '촉촉', '보습력', '좋아서', '무난', '계속', '사용']",2,1
"[('자극', 'NNG'), ('없이', 'MAG'), ('순하', 'VA'), ('고', 'EC'), ('진정', 'NNG'), ('효과', 'NNG'), ('나', 'JC'), ('보습', 'NNG'), ('효과', 'NNG'), ('다', 'MAG'), ('좋아서', 'NNP'), ('요즘', 'NNG'), ('잘', 'MAG'), ('쓰', 'VV'), ('고', 'EC'), ('있', 'VV'), ('음', 'ETN')]",1.0,"['자극', '없이', '순하', '진정', '효과', '보습', '효과', '다', '좋아서', '요즘', '잘', '쓰', '있']",6,1
"[('제', 'XPN'), ('형', 'NNG'), ('이', 'JKS'), ('촉촉', 'XR'), ('하', 'XSA'), ('고', 'EC'), ('가볍', 'VA'), ('어요', 'EC'), ('흡수', 'NNP'), ('도', 'JX'), ('날', 'NNG'), ('되', 'XSV'), ('서', 'EC'), ('다른', 'MM'), ('메이크업', 'NNG'), ('하', 'XSV'), ('ㄹ', 'ETM'), ('때', 'NNG'), ('밀리', 'VV'), ('지도', 'EC'), ('않', 'VX'), ('고', 'EC'), ('수분감', 'NNG'), ('과', 'JC'), ('산뜻', 'XR'), ('하', 'XSA'), ('ㅁ', 'ETN'), ('이', 'JKS'), ('좋', 'VA'), ('았', 'EP'), ('어요', 'EC'), ('피부', 'NNG'), ('가', 'JKS'), ('예민', 'XR'), ('하', 'XSA'), ('ㄹ', 'ETM'), ('때', 'NNG'), ('사용', 'NNG'), ('하', 'XSV'), ('았', 'EP'), ('는데', 'EC'), ('연고', 'NNG'), ('안', 'MAG'), ('바르', 'VV'), ('고', 'EC'), ('크', 'VA'), ('리', 'EC'), ('바르', 'VV'), ('았', 'EP'), ('더니', 'EC'), ('피부장벽', 'NNG'), ('도', 'JX'), ('살아나', 'VV'), ('았', 'EP'), ('어요', 'EC'), ('꾸준히', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('고', 'EC'), ('있', 'VV'), ('어요', 'EC')]",1.0,"['형', '촉촉', '가볍', '흡수', '날', '메이크업', '때', '밀리', '수분감', '산뜻', '좋', '피부', '예민', '때', '사용', '연고', '안', '바르', '크', '바르', '피부장벽', '살아나', '꾸준히', '사용', '있']",1,1
"[('항상', 'MAG'), ('순', 'NNG'), ('하', 'XSV'), ('아서', 'EC'), ('부담', 'NNG'), ('없이', 'MAG'), ('쓰', 'VV'), ('ㄹ', 'ETM'), ('수', 'NNB'), ('있', 'VV'), ('어요', 'EC'), ('보습', 'NNG'), ('도', 'JX'), ('잘', 'MAG'), ('되', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('같곻ㅎ', 'NA'), ('좋', 'VA'), ('습니다', 'EC')]",1.0,"['항상', '순', '', '', '쓰', '있', '보습', '잘', '되', '좋']",3,1
"[('피부', 'NNG'), ('가', 'JKS'), ('너무', 'MAG'), ('가렵', 'VA'), ('어서', 'EC'), ('사', 'VV'), ('게', 'EC'), ('되', 'VV'), ('었', 'EP'), ('는데', 'EC'), ('기분', 'NNG'), ('탓', 'NNG'), ('이', 'VCP'), ('ㄴ지', 'EC'), ('모르', 'VV'), ('아도', 'EC'), ('효과', 'NNG'), ('보', 'VV'), ('았', 'EP'), ('어요', 'EC'), ('저', 'NP'), ('는', 'JX'), ('한', 'MM'), ('제품', 'NNG'), ('을', 'JKO'), ('완전', 'NNG'), ('끝', 'NNG'), ('까지', 'JX'), ('잘', 'MAG'), ('못쓰', 'VV'), ('는데', 'EC'), ('이', 'MM'), ('제품', 'NNG'), ('은', 'JX'), ('지금', 'MAG'), ('거의', 'MAG'), ('다', 'MAG'), ('쓰', 'VV'), ('어', 'EC'), ('가용', 'NNG')]",1.0,"['피부', '너무', '가렵', '사', '되', '기분', '탓', '모르', '효과', '보', '제품', '완전', '끝', '잘', '못쓰', '제품', '지금', '거의', '다', '쓰', '가용']",-1,0
"[('복합성', 'NNG'), ('지성', 'NNG'), ('에', 'JKB'), ('가깝', 'VA'), ('ㅁ', 'ETN'), ('호', 'NNB'), ('예민', 'XR'), ('하', 'XSA'), ('지', 'EC'), ('않', 'VX'), ('고', 'EC'), ('트러블', 'NNP'), ('은', 'JX'), ('없', 'VA'), ('지만', 'EC'), ('주근깨', 'NNP'), ('많', 'VA'), ('은', 'ETM'), ('피부', 'NNP'), ('올리브', 'NNP'), ('영', 'NNP'), ('알바', 'NNP'), ('년차', 'NNB'), ('피부', 'NNP'), ('속', 'NNG'), ('까지', 'JX'), ('탄탄', 'XR'), ('하', 'XSA'), ('게', 'EC'), ('잡아줘', 'NNP'), ('서', 'JKB'), ('건조', 'NNG'), ('하', 'XSV'), ('지', 'EC'), ('않', 'VX'), ('아요', 'EC'), ('재구매템', 'NA')]",1.0,"['복합성', '지성', '가깝', '예민', '트러블', '없', '주근깨', '많', '피부', '올리브', '영', '알바', '피부', '속', '탄탄', '잡아줘', '건조']",-1,0
"[('지인', 'NNP'), ('짜', 'NNG'), ('순하', 'VA'), ('고', 'EC'), ('촉촉', 'XR'), ('하', 'XSA'), ('고', 'EC'), ('많이', 'MAG'), ('기름지', 'VA'), ('지', 'EC'), ('않', 'VX'), ('는', 'ETM'), ('제품', 'NNG'), ('무난', 'XR'), ('하', 'XSA'), ('고', 'EC'), ('넘', 'NNG'), ('좋', 'VA'), ('은', 'ETM'), ('크림', 'NNP'), ('ㅎㅎ', 'NA')]",1.0,"['지인', '짜', '순하', '촉촉', '많이', '기름지', '제품', '무난', '넘', '좋', '크림']",2,1
"[('닥터', 'NNP'), ('지', 'NNB'), ('배', 'NNG'), ('리어', 'NNP'), ('라인', 'NNP'), ('쓰', 'VV'), ('어', 'EC'), ('보', 'VX'), ('고', 'EC'), ('나서', 'VV'), ('어', 'EC'), ('기초', 'NNG'), ('는', 'JX'), ('다', 'MAG'), ('이', 'MM'), ('것', 'NNB'), ('로', 'JKB'), ('바꾸', 'VV'), ('었', 'EP'), ('어요', 'EC'), ('눈', 'NNG'), ('에', 'JKB'), ('띄', 'VV'), ('게', 'EC'), ('좋', 'VA'), ('다', 'EC'), ('이것', 'NP'), ('보다', 'JKB'), ('는', 'JX'), ('무난', 'XR'), ('하', 'XSA'), ('ㄴ', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('아요', 'EC')]",1.0,"['닥터', '배', '리어', '라인', '쓰', '나서', '기초', '다', '바꾸', '눈', '띄', '좋', '무난', '같']",1,1
"[('제일', 'NNG'), ('성분', 'NNG'), ('순하', 'VA'), ('고', 'EC'), ('보습력', 'NNG'), ('이', 'JKS'), ('가장', 'MAG'), ('좋', 'VA'), ('은', 'ETM'), ('제품', 'NNG'), ('할인', 'NNG'), ('하', 'XSV'), ('ㄴ다면', 'EC'), ('계속', 'MAG'), ('살', 'VV'), ('ㄹ', 'ETM'), ('예정', 'NNG')]",1.0,"['제일', '성분', '순하', '보습력', '', '', '제품', '할인', '계속', '살', '예정']",2,1
"[('하', 'NNG'), ('이것', 'NP'), ('제가', 'NNP'), ('지금', 'MAG'), ('몇', 'MM'), ('번', 'NNB'), ('째', 'XSN'), ('재', 'XPN'), ('구매', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('건', 'NNB'), ('데', 'NNB'), ('엽', 'NNG'), ('진짜', 'MAG'), ('진심', 'NNP'), ('으로', 'JKB'), ('이', 'VV'), ('게', 'EC'), ('ㄹㅇ', 'NA'), ('보습', 'NNG'), ('이', 'JKS'), ('진짜', 'MAG'), ('잘', 'MAG'), ('되', 'XSV'), ('어요', 'EC'), ('다른', 'MM'), ('로션', 'NNP'), ('에', 'JKB'), ('비하', 'VV'), ('아', 'EC'), ('막', 'MAG'), ('그렇', 'VA'), ('게', 'EC'), ('어', 'NNG'), ('엄청', 'MAG'), ('찌', 'VV'), ('ㄴ', 'ETM'), ('득', 'NNG'), ('거리', 'NNP'), ('지도', 'NNP'), ('않', 'VX'), ('고', 'EC'), ('그냥', 'MAG'), ('약간', 'MAG'), ('쫀쫀한느낌', 'NA'), ('이것', 'NP'), ('적당히', 'MAG'), ('바르', 'VA'), ('고', 'EC'), ('화장', 'NNG'), ('하', 'XSV'), ('아도', 'EC'), ('진짜', 'MAG'), ('잘', 'MAG'), ('먹', 'VV'), ('어요', 'EC'), ('ㄹㅇ', 'NA'), ('좋', 'VA'), ('아요', 'EC'), ('저', 'MM'), ('건성', 'NNG'), ('이', 'VCP'), ('아서', 'EC'), ('진짜', 'MAG'), ('건조', 'NNG'), ('하', 'XSV'), ('아서', 'EC'), ('코', 'NNG'), ('피부', 'NNG'), ('가', 'JKS'), ('진짜', 'MAG'), ('갈라지', 'VV'), ('었', 'EP'), ('었', 'EP'), ('거든요', 'EC'), ('근데', 'MAJ'), ('ㄹㅇ', 'NA'), ('저것', 'NP'), ('바르', 'VA'), ('고', 'EC'), ('나', 'VV'), ('ㄴ', 'ETM'), ('후', 'NNG'), ('로부터', 'JKB'), ('건조', 'NNG'), ('하', 'XSV'), ('ㅁ', 'ETN'), ('이', 'JKS'), ('없', 'VA'), ('어', 'EC'), ('지', 'VX'), ('었', 'EP'), ('어요', 'EC'), ('진짜', 'MAG'), ('ㄹㅇ', 'NA'), ('좋ㅇ아뇨', 'NA')]",1.0,"['하', '제가', '지금', '구매', '엽', '진짜', '진심', '이', '보습', '진짜', '잘', '로션', '비하', '막', '그렇', '어', '엄청', '찌', '득', '거리', '지도', '그냥', '약간', '적당히', '바르', '화장', '진짜', '', '', '좋', '건성', '진짜', '건조', '코', '피부', '진짜', '갈라지', '바르', '나', '후', '건조', '없', '진짜']",1,1
"[('보습감', 'NNG'), ('은', 'JX'), ('좋', 'VA'), ('기', 'ETN'), ('ㄴ', 'JX'), ('하', 'VV'), ('ㄴ데', 'EC'), ('지성', 'NNG'), ('이', 'VCP'), ('ㄴ', 'ETM'), ('제', 'XPN'), ('피부', 'NNP'), ('에', 'JKB'), ('는', 'JX'), ('반', 'NNG'), ('들', 'XSN'), ('거리', 'NNG'), ('네', 'XSN'), ('용', 'XSN'), ('자', 'NNB'), ('이', 'VCP'), ('고', 'EC'), ('일어나', 'VV'), ('면', 'EC'), ('피부결', 'NNG'), ('이', 'JKS'), ('정돈', 'NNG'), ('되', 'XSV'), ('ㄴ', 'ETM'), ('느낌', 'NNG'), ('이', 'JKS'), ('아니', 'VCN'), ('라', 'EC'), ('지저분', 'XR'), ('하', 'XSA'), ('아', 'EC'), ('보이', 'VV'), ('어요', 'EC'), ('ㅎ', 'NA'), ('한번', 'NNG'), ('씩', 'XSN'), ('트러블', 'NNP'), ('도', 'JX'), ('올라와요ㅠ', 'NA')]",0.0,"['보습감', '', '', '지성', '피부', '반', '거리', '일어나', '피부결', '정돈', '느낌', '지저분', '보이', '한번', '트러블']",-1,0
"[('가려움증', 'NNG'), ('개선', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('주', 'VX'), ('는', 'ETM'), ('크림', 'NNP'), ('이', 'VCP'), ('라고', 'EC'), ('하', 'VV'), ('아서', 'EC'), ('사', 'VV'), ('았', 'EP'), ('는데', 'EC'), ('바르', 'VA'), ('고', 'EC'), ('나', 'VV'), ('면', 'EC'), ('가려움증', 'NNG'), ('이', 'JKS'), ('없', 'VA'), ('어', 'EC'), ('지', 'VX'), ('는', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아요', 'EC'), ('꾸덕한', 'NA'), ('제', 'XPN'), ('형', 'NNG'), ('이', 'VCP'), ('ㄴ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('지만', 'EC'), ('바르', 'VA'), ('고', 'EC'), ('나', 'VV'), ('면', 'EC'), ('흡수', 'NNG'), ('가', 'JKS'), ('잘', 'MAG'), ('되', 'VV'), ('어서', 'EC'), ('생각', 'NNG'), ('보다', 'JKB'), ('끈적거리', 'VV'), ('거나', 'EC'), ('번들거리', 'VV'), ('지', 'EC'), ('않', 'VX'), ('아', 'EC'), ('좋', 'VA'), ('습니다', 'EC')]",1.0,"['가려움증', '개선', '크림', '하', '사', '바르', '나', '가려움증', '없', '같', '형', '같', '바르', '나', '흡수', '잘', '되', '생각', '끈적거리', '번들거리', '좋']",0,0
"[('총', 'MM'), ('평', 'NNB'), ('구매', 'NNG'), ('이유', 'NNG'), ('요즘', 'NNG'), ('피부', 'NNG'), ('가', 'JKS'), ('너무', 'MAG'), ('안', 'MAG'), ('좋', 'VA'), ('아', 'EC'), ('지', 'VX'), ('어서', 'EC'), ('제품력', 'NNG'), ('좋', 'VA'), ('은', 'ETM'), ('것', 'NNB'), ('로', 'JKB'), ('구매', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('보', 'VX'), ('았', 'EP'), ('습니다', 'EC'), ('향', 'NNG'), ('거의', 'MAG'), ('없', 'VA'), ('어요', 'EC'), ('딱히', 'MAG'), ('향', 'NNG'), ('이', 'JKS'), ('느끼', 'VV'), ('어', 'EC'), ('지', 'VX'), ('지', 'EC'), ('않', 'VX'), ('아요', 'EC'), ('피부타입', 'NNG'), ('아무', 'NP'), ('나', 'JX'), ('다', 'MAG'), ('잘', 'MAG'), ('맞', 'VV'), ('을', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아요', 'EC'), ('제', 'XPN'), ('형', 'NNG'), ('크림', 'NNP'), ('치고', 'JX'), ('는', 'JX'), ('묽', 'VA'), ('은', 'ETM'), ('편', 'NNB'), ('이', 'VCP'), ('고', 'EC'), ('잘', 'MAG'), ('흡수', 'NNG'), ('되', 'XSV'), ('ㅂ니다', 'EC')]",1.0,"['구매', '이유', '요즘', '피부', '너무', '', '', '제품력', '좋', '구매', '향', '', '', '딱히', '향', '느끼', '피부타입', '다', '잘', '맞', '같', '형', '크림', '묽', '잘', '흡수']",-5,0
"[('피부', 'NNP'), ('진짜', 'MAG'), ('예민', 'XR'), ('하', 'XSA'), ('ㄴ데', 'EC'), ('자극', 'NNG'), ('없이', 'MAG'), ('바', 'NNB'), ('를', 'JKO'), ('수', 'NNB'), ('있', 'VV'), ('어서', 'EC'), ('좋', 'VA'), ('아요', 'EC'), ('촉촉', 'XR'), ('하', 'XSA'), ('어요', 'EC')]",1.0,"['피부', '진짜', '예민', '자극', '없이', '있', '좋', '촉촉']",-1,0
"[('샤워', 'NNP'), ('후', 'NNG'), ('건조', 'NNG'), ('하', 'XSV'), ('ㅁ', 'ETN'), ('에', 'JKB'), ('바르', 'VA'), ('면', 'EC'), ('촉촉', 'XR'), ('하', 'XSA'), ('ㅂ니다', 'EC'), ('보습', 'NNG'), ('이', 'JKS'), ('좋', 'VA'), ('아요', 'EC'), ('흡수', 'NNG'), ('가', 'JKS'), ('잘', 'MAG'), ('되', 'VV'), ('ㄴ', 'ETM'), ('딘', 'NNP')]",1.0,"['샤워', '후', '건조', '바르', '촉촉', '보습', '좋', '흡수', '잘', '되', '딘']",1,1
"[('자극', 'NNG'), ('없이', 'MAG'), ('순하', 'VA'), ('고', 'EC'), ('촉촉', 'XR'), ('하', 'XSA'), ('면서', 'EC'), ('도', 'JX'), ('피부', 'NNP'), ('진정효과', 'NNG'), ('보습', 'NNG'), ('효과', 'NNG'), ('진짜', 'MAG'), ('좋', 'VA'), ('음', 'ETN')]",1.0,"['자극', '없이', '순하', '촉촉', '피부', '진정효과', '보습', '효과', '진짜', '좋']",2,1
"[('보습력', 'NNG'), ('최고', 'NNG'), ('이', 'VCP'), ('ㄴ', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('애', 'EF'), ('요', 'JX'), ('여러', 'MM'), ('번', 'NNB'), ('재', 'XPN'), ('구매', 'NNG'), ('하', 'VV'), ('았', 'EP'), ('고', 'EC'), ('유통기한', 'NNP'), ('도', 'JX'), ('넉넉', 'XR'), ('하', 'XSA'), ('어요', 'EC')]",1.0,"['보습력', '최고', '같', '구매', '하', '유통기한', '넉넉']",2,1
"[('개', 'NNB'), ('씩', 'XSN'), ('이나', 'JC'), ('담', 'VV'), ('아', 'EC'), ('주', 'VX'), ('어서', 'EC'), ('너무너무', 'MAG'), ('좋', 'VA'), ('습니다', 'EC'), ('건조', 'NNG'), ('하', 'XSV'), ('ㄴ', 'ETM'), ('계절', 'NNG'), ('에', 'JKB'), ('쓰기', 'NNP'), ('좋', 'VA'), ('아요', 'EC'), ('가', 'VV'), ('을', 'ETM'), ('겨울', 'NNG'), ('봄', 'NNG'), ('에', 'JKB'), ('쓰', 'VV'), ('시', 'EP'), ('어요', 'EC'), ('보습', 'NNG'), ('최고', 'NNP')]",1.0,"['담', '너무너무', '좋', '건조', '계절', '', '', '가', '겨울', '봄', '쓰', '보습', '최고']",3,1
"[('한', 'MM'), ('겨울', 'NNP'), ('에', 'JKB'), ('잘', 'MAG'), ('쓰', 'VV'), ('었', 'EP'), ('어요', 'EC'), ('꾸덕한', 'NA'), ('수분크림', 'NNG'), ('이', 'VCP'), ('라', 'EC'), ('보습감', 'NNG'), ('이', 'JKS'), ('짱', 'MAG'), ('짱', 'MAG'), ('하', 'XSV'), ('ㄴ', 'ETM'), ('편', 'NNB'), ('이', 'VCP'), ('에요', 'EC'), ('근', 'NNB'), ('데', 'NNB'), ('화장전', 'NNG'), ('에', 'JKB'), ('쓰', 'VV'), ('어도', 'EC'), ('안', 'MAG'), ('밀리', 'VV'), ('어요', 'EC')]",1.0,"['겨울', '잘', '쓰', '수분크림', '보습감', '짱', '짱', '화장전', '쓰', '안', '밀리']",1,1
"[('겨울철', 'NNG'), ('건조', 'NNG'), ('하', 'XSV'), ('ㄴ', 'ETM'), ('때', 'NNG'), ('보습', 'NNG'), ('에', 'JKB'), ('너무너무', 'MAG'), ('좋', 'VA'), ('아요', 'EC'), ('이', 'MM'), ('것', 'NNB'), ('로', 'JKB'), ('크림', 'NNP'), ('바꾸', 'VV'), ('ㄴ', 'ETM'), ('이후', 'NNG'), ('로', 'JKB'), ('덜', 'MAG'), ('건조', 'NNG'), ('하', 'XSV'), ('다는', 'ETM'), ('느낌', 'NNG'), ('이', 'JKS'), ('확실히', 'MAG'), ('들', 'VV'), ('네요', 'EC')]",1.0,"['겨울철', '건조', '때', '보습', '너무너무', '좋', '크림', '바꾸', '이후', '덜', '건조', '느낌', '확실히', '들']",-2,0
"[('보습', 'NNG'), ('에', 'JKB'), ('짱', 'MAG'), ('이', 'VCP'), ('ㄴ', 'ETM'), ('제품', 'NNG'), ('이', 'VCP'), ('에요', 'EC'), ('요즘', 'NNG'), ('같', 'VA'), ('은', 'ETM'), ('건조', 'NNG'), ('하', 'XSV'), ('ㄴ', 'ETM'), ('겨울', 'NNG'), ('에', 'JKB'), ('쓰기', 'NNP'), ('좋', 'VA'), ('습니다', 'EC')]",1.0,"['보습', '짱', '제품', '요즘', '같', '건조', '겨울', '', '']",0,0
"[('저', 'NP'), ('는', 'JX'), ('지성', 'NNG'), ('이', 'VCP'), ('어서', 'EC'), ('많이', 'MAG'), ('기름지', 'VA'), ('기', 'ETN'), ('ㄴ', 'JX'), ('하', 'VV'), ('ㄴ데', 'EC'), ('진정', 'NNG'), ('에', 'JKB'), ('는', 'JX'), ('도움', 'NNG'), ('이', 'JKS'), ('되', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('아요', 'EC')]",1.0,"['지성', '많이', '기름지', '하', '진정', '', '', '같']",2,1
"[('진짜', 'MAG'), ('오래', 'MAG'), ('전', 'NNG'), ('부터', 'JX'), ('쓰', 'VV'), ('던', 'ETM'), ('건', 'NNB'), ('데', 'NNB'), ('보습', 'NNG'), ('장벽', 'NNG'), ('에', 'JKB'), ('ㄴ', 'JX'), ('저', 'MM'), ('한텐', 'NNP'), ('가장', 'MAG'), ('좋', 'VA'), ('은', 'ETM'), ('크림', 'NNP'), ('이', 'VCP'), ('었', 'EP'), ('던', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('습니다', 'EC'), ('진짜', 'MAG'), ('보습', 'NNG'), ('이', 'JKS'), ('겨울철', 'NNG'), ('에', 'JKB'), ('도', 'JX'), ('하루', 'NNG'), ('종일', 'NNG'), ('피부', 'NNG'), ('가', 'JKS'), ('당기', 'VV'), ('는', 'ETM'), ('느낌', 'NNG'), ('이', 'JKS'), ('없', 'VA'), ('고', 'EC'), ('트러블', 'NNP'), ('많이', 'MAG'), ('올라오', 'VV'), ('ㄹ', 'ETM'), ('때', 'NNG'), ('ㄴ', 'JX'), ('진정', 'NNG'), ('도', 'JX'), ('되', 'VV'), ('어', 'EC'), ('이', 'VCP'), ('어', 'EC')]",1.0,"['진짜', '오래', '전', '쓰', '보습', '장벽', '한텐', '', '', '크림', '같', '진짜', '보습', '겨울철', '하루', '종일', '피부', '당기', '느낌', '없', '트러블', '많이', '올라오', '때', '진정', '되']",-2,0
"[('항상', 'MAG'), ('사용', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('제품', 'NNG'), ('이', 'VCP'), ('ㅂ니다', 'EC'), ('전', 'MM'), ('지성', 'NNG'), ('이나', 'JC'), ('복합성', 'NNG'), ('피부', 'NNG'), ('이', 'VCP'), ('라서', 'EC'), ('바른', 'NNP'), ('후', 'NNG'), ('답답', 'XR'), ('하', 'XSA'), ('ㄴ', 'ETM'), ('느낌', 'NNG'), ('들', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('넘', 'NNG'), ('싫어하', 'VV'), ('는데', 'EC'), ('적당', 'XR'), ('하', 'XSA'), ('ㄴ', 'ETM'), ('유분', 'NNG'), ('감과', 'NNP'), ('보습력', 'NNG'), ('도', 'JX'), ('좋', 'VA'), ('아요', 'EC')]",1.0,"['항상', '사용', '제품', '지성', '복합성', '피부', '바른', '후', '답답', '느낌', '들', '넘', '싫어하', '적당', '유분', '감과', '보습력', '좋']",-1,0
"[('너무', 'MAG'), ('촉촉', 'XR'), ('하', 'XSA'), ('고', 'EC'), ('좋', 'VA'), ('어요', 'EC'), ('재', 'XPN'), ('구매의사', 'NNG'), ('잇', 'VV'), ('습니다', 'EC'), ('누구', 'NP'), ('이', 'VCP'), ('든', 'EC'), ('추천', 'NNG'), ('하', 'XSV'), ('아요', 'EC')]",1.0,"['너무', '촉촉', '좋', '구매의사', '잇', '추천']",0,0
"[('자극', 'NNG'), ('없이', 'MAG'), ('순하', 'VA'), ('고', 'EC'), ('피부', 'NNG'), ('가', 'JKS'), ('촉촉', 'XR'), ('하', 'XSA'), ('아', 'EC'), ('지', 'VX'), ('어요', 'EC'), ('제일', 'NNG'), ('좋아하', 'VV'), ('는', 'ETM'), ('크림', 'NNP'), ('이예', 'NNP'), ('요', 'JX')]",1.0,"['자극', '없이', '순하', '피부', '촉촉', '제일', '좋아하', '크림', '이예']",1,1
"[('개인', 'NNG'), ('적', 'XSN'), ('으로', 'JKB'), ('피부', 'NNG'), ('에', 'JKB'), ('가장', 'MAG'), ('잘', 'MAG'), ('맞', 'VV'), ('는', 'ETM'), ('편안', 'NNG'), ('하', 'XSV'), ('ㄴ', 'ETM'), ('크림', 'NNP'), ('이', 'VCP'), ('ㄴ데', 'EC'), ('딸아이', 'NNG'), ('도', 'JX'), ('좋아하', 'VV'), ('아', 'EC'), ('자주', 'MAG'), ('구매', 'NNG'), ('하', 'XSV'), ('아', 'EC'), ('쓰', 'VV'), ('고', 'EC'), ('있', 'VV'), ('어요', 'EC')]",1.0,"['개인', '피부', '가장', '잘', '맞', '편안', '크림', '딸아이', '좋아하', '자주', '구매', '쓰', '있']",3,1
"[('제', 'XPN'), ('형', 'NNG'), ('은', 'JX'), ('발림성', 'NNG'), ('이', 'JKS'), ('좋응', 'NA'), ('묽', 'VA'), ('은', 'ETM'), ('제', 'XPN'), ('형', 'NNG'), ('이', 'VCP'), ('고', 'EC'), ('건성', 'NNG'), ('에게', 'JKB'), ('너무', 'MAG'), ('좋', 'VA'), ('아요', 'EC'), ('흡수', 'NNG'), ('이', 'VCP'), ('고', 'EC'), ('잘', 'MAG'), ('되', 'XSV'), ('고', 'EC'), ('수분감', 'NNG'), ('이', 'JKS'), ('가득', 'MAG'), ('하', 'XSV'), ('ㅂ니다', 'EC')]",1.0,"['형', '발림성', '묽', '형', '건성', '너무', '좋', '흡수', '잘', '수분감', '가득']",-1,0
"[('배', 'NNG'), ('리어', 'NNP'), ('크림', 'NNP'), ('순', 'NNG'), ('하', 'XSV'), ('아서', 'EC'), ('듬뿍듬뿍', 'MAG'), ('바르', 'VV'), ('아', 'EC'), ('주', 'VX'), ('고', 'EC'), ('있', 'VX'), ('어요', 'EC'), ('매번', 'MAG'), ('세일', 'NNP'), ('마다', 'JX'), ('살', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('같', 'VA'), ('아요', 'EC')]",1.0,"['배', '리어', '크림', '순', '듬뿍듬뿍', '바르', '매번', '세일', '살', '같']",0,0
"[('자극', 'NNG'), ('당ㅇ연히', 'NA'), ('없', 'VA'), ('고', 'EC'), ('여름', 'NNG'), ('에', 'JKB'), ('장벽', 'NNG'), ('크림', 'NNP'), ('으로', 'JKB'), ('바르게', 'NNP'), ('좋', 'VA'), ('은', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아요', 'EC')]",1.0,"['자극', '없', '여름', '장벽', '크림', '바르게', '좋', '같']",0,0
